,question_id,bundle_id,correct_answer,part,tags,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag,tag_num,c_rate,id,num,c_num,tag_group
10564,10564,10564,1,1,131 36 92,131,36,92,-1,-1,-1,"['131', '36', '92']",3,0.8081419337092559,10564,7271,5876,9
10565,10565,10565,2,1,9 10 29,9,10,29,-1,-1,-1,"['9', '10', '29']",3,0.7933710590137429,10565,6185,4907,15
10566,10566,10566,0,1,131 5 38,131,5,38,-1,-1,-1,"['131', '5', '38']",3,0.8902946828955798,10566,6244,5559,12
10567,10567,10567,1,1,131 5 81,131,5,81,-1,-1,-1,"['131', '5', '81']",3,0.8341471354166666,10567,6144,5125,9
10568,10568,10568,0,1,10 178 38,10,178,38,-1,-1,-1,"['10', '178', '38']",3,0.46170833661960725,10568,12679,5854,15
10569,10569,10569,3,1,9 10 81,9,10,81,-1,-1,-1,"['9', '10', '81']",3,0.8154889955320205,10569,6043,4928,15
10570,10570,10570,3,1,131 68 92,131,68,92,-1,-1,-1,"['131', '68', '92']",3,0.8458367683429514,10570,7278,6156,9
10571,10571,10571,2,1,131 68 29,131,68,29,-1,-1,-1,"['131', '68', '29']",3,0.8511868899867454,10571,8299,7064,12
10572,10572,10572,1,1,9 10 38,9,10,38,-1,-1,-1,"['9', '10', '38']",3,0.681999115435648,10572,6783,4626,15
10573,10573,10573,0,1,131 68 81,131,68,81,-1,-1,-1,"['131', '68', '81']",3,0.820974820974821,10573,8658,7108,9
10574,10574,10574,0,1,131 68 92,131,68,92,-1,-1,-1,"['131', '68', '92']",3,0.9811790325089439,10574,6429,6308,9
10575,10575,10575,3,1,9 10 29,9,10,29,-1,-1,-1,"['9', '10', '29']",3,0.8924302788844621,10575,5773,5152,15
10576,10576,10576,2,1,131 68 38,131,68,38,-1,-1,-1,"['131', '68', '38']",3,0.7657836644591611,10576,9060,6938,12
10577,10577,10577,3,1,131 99 81,131,99,81,-1,-1,-1,"['131', '99', '81']",3,0.7845312037858622,10577,6762,5305,2
10578,10578,10578,0,1,131 5 102,131,5,102,-1,-1,-1,"['131', '5', '102']",3,0.9533415190317488,10578,5701,5435,9
10579,10579,10579,2,1,131 187 102,131,187,102,-1,-1,-1,"['131', '187', '102']",3,0.8679101054884574,10579,6541,5677,2
10580,10580,10580,2,1,131 187 38,131,187,38,-1,-1,-1,"['131', '187', '38']",3,0.9773317182903617,10580,5779,5648,2
10581,10581,10581,1,1,131 5 92,131,5,92,-1,-1,-1,"['131', '5', '92']",3,0.9129175187457396,10581,5868,5357,9
10582,10582,10582,2,1,9 10 102,9,10,102,-1,-1,-1,"['9', '10', '102']",3,0.8732927431298338,10582,6077,5307,15
10583,10583,10583,3,1,131 101 38,131,101,38,-1,-1,-1,"['131', '101', '38']",3,0.8037828694448717,10583,6503,5227,2
10584,10584,10584,0,1,61 110 102,61,110,102,-1,-1,-1,"['61', '110', '102']",3,0.712705241900079,10584,11389,8117,15
10585,10585,10585,2,1,131 149 102,131,149,102,-1,-1,-1,"['131', '149', '102']",3,0.6852705653967484,10585,8242,5648,2
10586,10586,10586,0,1,61 110 38,61,110,38,-1,-1,-1,"['61', '110', '38']",3,0.8267153079837238,10586,7127,5892,15
10587,10587,10587,0,1,131 93 92,131,93,92,-1,-1,-1,"['131', '93', '92']",3,0.9816933638443935,10587,5681,5577,2
10588,10588,10588,2,1,9 10 29,9,10,29,-1,-1,-1,"['9', '10', '29']",3,0.8184064237183447,10588,6476,5300,15
10589,10589,10589,1,1,131 5 38,131,5,38,-1,-1,-1,"['131', '5', '38']",3,0.9358497253234095,10589,5643,5281,12
10590,10590,10590,3,1,131 149 81,131,149,81,-1,-1,-1,"['131', '149', '81']",3,0.9736982406255553,10590,5627,5479,2
10591,10591,10591,2,1,131 187 92,131,187,92,-1,-1,-1,"['131', '187', '92']",3,0.817134533898305,10591,7552,6171,2
10592,10592,10592,1,1,9 10 29,9,10,29,-1,-1,-1,"['9', '10', '29']",3,0.9007296792805023,10592,5893,5308,15
10593,10593,10593,3,1,131 5 38,131,5,38,-1,-1,-1,"['131', '5', '38']",3,0.9215116279069767,10593,5848,5389,12
10594,10594,10594,2,1,131 68 81,131,68,81,-1,-1,-1,"['131', '68', '81']",3,0.9162783473128301,10594,6438,5899,2
10595,10595,10595,2,1,131 68 92,131,68,92,-1,-1,-1,"['131', '68', '92']",3,0.8756842408527802,10595,6942,6079,9
10596,10596,10596,1,1,131 187 29,131,187,29,-1,-1,-1,"['131', '187', '29']",3,0.7983715766099185,10596,6755,5393,2
10597,10597,10597,3,1,10 178 92,10,178,92,-1,-1,-1,"['10', '178', '92']",3,0.8918788269416693,10597,6206,5535,15
10598,10598,10598,3,1,131 111 29,131,111,29,-1,-1,-1,"['131', '111', '29']",3,0.9284669159486263,10598,6151,5711,2
10599,10599,10599,1,1,131 149 38,131,149,38,-1,-1,-1,"['131', '149', '38']",3,0.9689137268599372,10599,5726,5548,2
10600,10600,10600,3,1,131 5 81,131,5,81,-1,-1,-1,"['131', '5', '81']",3,0.9673970201577563,10600,5705,5519,9
10601,10601,10601,2,1,131 111 92,131,111,92,-1,-1,-1,"['131', '111', '92']",3,0.7826456826882178,10601,7053,5520,2
10602,10602,10602,3,1,61 110 29,61,110,29,-1,-1,-1,"['61', '110', '29']",3,0.7880831154534196,10602,7267,5727,15
10603,10603,10603,1,1,131 101 38,131,101,38,-1,-1,-1,"['131', '101', '38']",3,0.6994191674733785,10603,8264,5780,2
10604,10604,10604,3,1,51 131 81,51,131,81,-1,-1,-1,"['51', '131', '81']",3,0.9384344766930519,10604,5685,5335,15
10605,10605,10605,0,1,131 68 92,131,68,92,-1,-1,-1,"['131', '68', '92']",3,0.884499785315586,10605,6987,6180,9
10606,10606,10606,2,1,131 101 29,131,101,29,-1,-1,-1,"['131', '101', '29']",3,0.9597384721266345,10606,5812,5578,2
10607,10607,10607,0,1,131 149 38,131,149,38,-1,-1,-1,"['131', '149', '38']",3,0.940714163676747,10607,5853,5506,2
10608,10608,10608,0,1,131 149 81,131,149,81,-1,-1,-1,"['131', '149', '81']",3,0.9675656619072801,10608,5673,5489,2
10609,10609,10609,1,1,131 101 92,131,101,92,-1,-1,-1,"['131', '101', '92']",3,0.9791340636411059,10609,5751,5631,2
10610,10610,10610,3,1,131 93 29,131,93,29,-1,-1,-1,"['131', '93', '29']",3,0.7590286425902865,10610,6424,4876,2
10611,10611,10611,2,1,131 101 38,131,101,38,-1,-1,-1,"['131', '101', '38']",3,0.9366649314593094,10611,5763,5398,2
10612,10612,10612,0,1,51 131 81,51,131,81,-1,-1,-1,"['51', '131', '81']",3,0.6303451525503593,10612,8489,5351,15
10613,10613,10613,1,1,10 164 92,10,164,92,-1,-1,-1,"['10', '164', '92']",3,0.664548755186722,10613,7712,5125,15
10614,10614,10614,0,1,10 70 29,10,70,29,-1,-1,-1,"['10', '70', '29']",3,0.9152,10614,6250,5720,15
10615,10615,10615,1,1,10 164 38,10,164,38,-1,-1,-1,"['10', '164', '38']",3,0.7482451403887689,10615,7408,5543,15
10616,10616,10616,1,1,131 93 81,131,93,81,-1,-1,-1,"['131', '93', '81']",3,0.3320671317079909,10616,14479,4808,11
10617,10617,10617,2,1,10 70 92,10,70,92,-1,-1,-1,"['10', '70', '92']",3,0.9305344798516271,10617,5931,5519,15
10618,10618,10618,3,1,131 5 29,131,5,29,-1,-1,-1,"['131', '5', '29']",3,0.9725420726306466,10618,5645,5490,12
10619,10619,10619,3,1,131 40 38,131,40,38,-1,-1,-1,"['131', '40', '38']",3,0.9213051823416507,10619,6252,5760,12
10620,10620,10620,1,1,131 36 81,131,36,81,-1,-1,-1,"['131', '36', '81']",3,0.9019113942806342,10620,6749,6087,9
10621,10621,10621,0,1,51 131 92,51,131,92,-1,-1,-1,"['51', '131', '92']",3,0.6936074345254858,10621,7102,4926,15
10622,10622,10622,3,1,51 131 29,51,131,29,-1,-1,-1,"['51', '131', '29']",3,0.7264404954227248,10622,7428,5396,15
10623,10623,10623,0,1,131 13 38,131,13,38,-1,-1,-1,"['131', '13', '38']",3,0.9437243642329779,10623,6095,5752,12
10624,10624,10624,2,1,10 164 81,10,164,81,-1,-1,-1,"['10', '164', '81']",3,0.8929436460519942,10624,6193,5530,15
10625,10625,10625,2,1,10 164 92,10,164,92,-1,-1,-1,"['10', '164', '92']",3,0.8979829971661943,10625,5999,5387,15
10626,10626,10626,2,1,131 130 29,131,130,29,-1,-1,-1,"['131', '130', '29']",3,0.99265605875153,10626,5719,5677,2
10627,10627,10627,2,1,131 130 38,131,130,38,-1,-1,-1,"['131', '130', '38']",3,0.5955570346950662,10627,12019,7158,2
10628,10628,10628,2,1,51 131 81,51,131,81,-1,-1,-1,"['51', '131', '81']",3,0.9535556311670637,10628,5878,5605,15
10629,10629,10629,2,1,131 187 92,131,187,92,-1,-1,-1,"['131', '187', '92']",3,0.7636313693174015,10629,7281,5560,2
10630,10630,10630,2,1,131 5 29,131,5,29,-1,-1,-1,"['131', '5', '29']",3,0.9680649059209391,10630,5793,5608,12
10631,10631,10631,1,1,10 94 38,10,94,38,-1,-1,-1,"['10', '94', '38']",3,0.8173523291179766,10631,6247,5106,15
10632,10632,10632,3,1,131 104 81,131,104,81,-1,-1,-1,"['131', '104', '81']",3,0.9236170577153622,10632,5839,5393,2
10633,10633,10633,1,1,131 130 92,131,130,92,-1,-1,-1,"['131', '130', '92']",3,0.8767577606792253,10633,7538,6609,2
10634,10634,10634,2,1,10 94 29,10,94,29,-1,-1,-1,"['10', '94', '29']",3,0.906021897810219,10634,6576,5958,15
10635,10635,10635,0,1,10 70 38,10,70,38,-1,-1,-1,"['10', '70', '38']",3,0.8504266623732089,10635,6211,5282,15
10636,10636,10636,0,1,9 10 81,9,10,81,-1,-1,-1,"['9', '10', '81']",3,0.8375248180013236,10636,6044,5062,15
10637,10637,10637,0,1,131 99 92,131,99,92,-1,-1,-1,"['131', '99', '92']",3,0.8846712970440963,10637,6191,5477,2
10638,10638,10638,1,1,131 99 29,131,99,29,-1,-1,-1,"['131', '99', '29']",3,0.6703731423072811,10638,9353,6270,2
10639,10639,10639,0,1,131 99 38,131,99,38,-1,-1,-1,"['131', '99', '38']",3,0.8985415345592898,10639,6308,5668,2
10640,10640,10640,3,1,131 99 81,131,99,81,-1,-1,-1,"['131', '99', '81']",3,0.6817801047120419,10640,9550,6511,2
10641,10641,10641,2,1,131 40 92,131,40,92,-1,-1,-1,"['131', '40', '92']",3,0.9567840834964123,10641,6132,5867,9
10642,10642,10642,3,1,131 40 29,131,40,29,-1,-1,-1,"['131', '40', '29']",3,0.9134109392441397,10642,6271,5728,12
10643,10643,10643,2,1,131 40 38,131,40,38,-1,-1,-1,"['131', '40', '38']",3,0.8381518151815182,10643,7575,6349,12
10644,10644,10644,1,1,10 178 81,10,178,81,-1,-1,-1,"['10', '178', '81']",3,0.8480346641906531,10644,6462,5480,15
10645,10645,10645,3,1,9 10 92,9,10,92,-1,-1,-1,"['9', '10', '92']",3,0.6187050359712231,10645,6950,4300,15
10646,10646,10646,0,1,10 94 29,10,94,29,-1,-1,-1,"['10', '94', '29']",3,0.7870735669528893,10646,8618,6783,15
10647,10647,10647,3,1,10 94 38,10,94,38,-1,-1,-1,"['10', '94', '38']",3,0.8684855916615574,10647,6524,5666,15
10648,10648,10648,3,1,131 5 38,131,5,38,-1,-1,-1,"['131', '5', '38']",3,0.9476466575716235,10648,5864,5557,12
10649,10649,10649,1,1,131 130 81,131,130,81,-1,-1,-1,"['131', '130', '81']",3,0.815802781289507,10649,7910,6453,2
10650,10650,10650,1,1,131 93 92,131,93,92,-1,-1,-1,"['131', '93', '92']",3,0.665406427221172,10650,8993,5984,2
10651,10651,10651,0,1,131 149 29,131,149,29,-1,-1,-1,"['131', '149', '29']",3,0.9543647363872083,10651,5785,5521,2
10652,10652,10652,2,1,10 178 38,10,178,38,-1,-1,-1,"['10', '178', '38']",3,0.7809624377734198,10652,6629,5177,15
10653,10653,10653,1,1,131 101 81,131,101,81,-1,-1,-1,"['131', '101', '81']",3,0.9412065439672802,10653,5868,5523,2
10654,10654,10654,2,1,51 131 92,51,131,92,-1,-1,-1,"['51', '131', '92']",3,0.8948315341838403,10654,6114,5471,15
10655,10655,10655,0,1,131 104 29,131,104,29,-1,-1,-1,"['131', '104', '29']",3,0.9477260846837429,10655,5739,5439,2
10656,10656,10656,0,1,9 10 38,9,10,38,-1,-1,-1,"['9', '10', '38']",3,0.823955525606469,10656,5936,4891,15
10657,10657,10657,0,1,10 178 81,10,178,81,-1,-1,-1,"['10', '178', '81']",3,0.6700260446155588,10657,8831,5917,15
10658,10658,10658,0,1,9 10 92,9,10,92,-1,-1,-1,"['9', '10', '92']",3,0.8172453895996012,10658,6019,4919,15
10659,10659,10659,2,1,9 10 29,9,10,29,-1,-1,-1,"['9', '10', '29']",3,0.900709219858156,10659,5922,5334,15
10660,10660,10660,1,1,131 36 38,131,36,38,-1,-1,-1,"['131', '36', '38']",3,0.8595347458882797,10660,6749,5801,12
10661,10661,10661,1,1,131 149 81,131,149,81,-1,-1,-1,"['131', '149', '81']",3,0.9597303530246585,10661,5637,5410,2
10662,10662,10662,0,1,131 93 92,131,93,92,-1,-1,-1,"['131', '93', '92']",3,0.9355055424924421,10662,5954,5570,2
10663,10663,10663,1,1,10 70 29,10,70,29,-1,-1,-1,"['10', '70', '29']",3,0.9785037237643873,10663,5908,5781,15
10664,10664,10664,2,1,131 5 38,131,5,38,-1,-1,-1,"['131', '5', '38']",3,0.9218907140462621,10664,5966,5500,12
10665,10665,10665,2,1,131 104 81,131,104,81,-1,-1,-1,"['131', '104', '81']",3,0.9284520227348713,10665,5982,5554,2
10666,10666,10666,2,1,9 10 92,9,10,92,-1,-1,-1,"['9', '10', '92']",3,0.8224704117352892,10666,5999,4934,15
10667,10667,10667,2,1,131 187 29,131,187,29,-1,-1,-1,"['131', '187', '29']",3,0.8694362017804155,10667,6403,5567,2
10668,10668,10668,2,1,9 10 92,9,10,92,-1,-1,-1,"['9', '10', '92']",3,0.8048780487804879,10668,6314,5082,15
10669,10669,10669,0,1,10 178 29,10,178,29,-1,-1,-1,"['10', '178', '29']",3,0.8437449556093624,10669,6195,5227,15
10670,10670,10670,2,1,131 93 38,131,93,38,-1,-1,-1,"['131', '93', '38']",3,0.9815555942230729,10670,5747,5641,2
10671,10671,10671,2,1,10 178 81,10,178,81,-1,-1,-1,"['10', '178', '81']",3,0.9083053288526164,10671,6249,5676,15
10672,10672,10672,3,1,131 104 92,131,104,92,-1,-1,-1,"['131', '104', '92']",3,0.9231170638371891,10672,5749,5307,2
10673,10673,10673,3,1,131 13 29,131,13,29,-1,-1,-1,"['131', '13', '29']",3,0.7781087118391661,10673,8058,6270,12
10674,10674,10674,1,1,131 104 38,131,104,38,-1,-1,-1,"['131', '104', '38']",3,0.7789655714510297,10674,6361,4955,2
10675,10675,10675,2,1,9 10 81,9,10,81,-1,-1,-1,"['9', '10', '81']",3,0.46980676328502413,10675,9108,4279,15
10676,10676,10676,0,1,131 5 92,131,5,92,-1,-1,-1,"['131', '5', '92']",3,0.9239280774550485,10676,5784,5344,9
10677,10677,10677,1,1,9 10 29,9,10,29,-1,-1,-1,"['9', '10', '29']",3,0.8803004224690971,10677,6391,5626,15
10678,10678,10678,0,1,131 187 102,131,187,102,-1,-1,-1,"['131', '187', '102']",3,0.9333777481678881,10678,6004,5604,2
10679,10679,10679,1,1,131 36 102,131,36,102,-1,-1,-1,"['131', '36', '102']",3,0.8408787294047796,10679,6737,5665,9
10680,10680,10680,2,1,51 131 92,51,131,92,-1,-1,-1,"['51', '131', '92']",3,0.8844335778321109,10680,6135,5426,15
10681,10681,10681,1,1,131 130 102,131,130,102,-1,-1,-1,"['131', '130', '102']",3,0.7800777676120768,10681,8744,6821,2
10682,10682,10682,3,1,10 70 38,10,70,38,-1,-1,-1,"['10', '70', '38']",3,0.8841010401188707,10682,6057,5355,15
10683,10683,10683,1,1,51 131 102,51,131,102,-1,-1,-1,"['51', '131', '102']",3,0.930281462309932,10683,6182,5751,15
10684,10684,10684,0,2,62 137 142 92 29,62,137,142,92,29,-1,"['62', '137', '142', '92', '29']",5,0.8629790740608683,10684,126207,108914,0
10685,10685,10685,0,2,69 137 142 38 29,69,137,142,38,29,-1,"['69', '137', '142', '38', '29']",5,0.7941114054185759,10685,127229,101034,0
10686,10686,10686,0,2,62 137 142 38 29,62,137,142,38,29,-1,"['62', '137', '142', '38', '29']",5,0.5588718330523135,10686,137001,76566,0
10687,10687,10687,1,2,62 137 142 81 92,62,137,142,81,92,-1,"['62', '137', '142', '81', '92']",5,0.8592373959158208,10687,125019,107421,4
10688,10688,10688,0,2,62 137 142 81 92,62,137,142,81,92,-1,"['62', '137', '142', '81', '92']",5,0.7787051764594718,10688,126998,98894,4
10689,10689,10689,3,4,74 120 81,74,120,81,-1,-1,-1,"['74', '120', '81']",3,0.9743335224049915,10689,7052,6871,9
10690,10690,10689,2,4,136 120 81,136,120,81,-1,-1,-1,"['136', '120', '81']",3,0.6453488372093024,10690,7052,4551,11
10691,10691,10689,0,4,157 120 81,157,120,81,-1,-1,-1,"['157', '120', '81']",3,0.961287577992059,10691,7052,6779,2
10692,10692,10692,0,4,106 120 38,106,120,38,-1,-1,-1,"['106', '120', '38']",3,0.32903040734366035,10692,10458,3441,11
10693,10693,10692,1,4,136 120 38,136,120,38,-1,-1,-1,"['136', '120', '38']",3,0.36896452815756764,10693,10459,3859,11
10694,10694,10692,2,4,157 120 38,157,120,38,-1,-1,-1,"['157', '120', '38']",3,0.6780762979252318,10694,10459,7092,11
10695,10695,10695,3,4,106 120 92,106,120,92,-1,-1,-1,"['106', '120', '92']",3,0.9741214057507988,10695,6260,6098,9
10696,10696,10695,0,4,136 120 92,136,120,92,-1,-1,-1,"['136', '120', '92']",3,0.9308306709265176,10696,6260,5827,2
10697,10697,10695,2,4,82 120 92,82,120,92,-1,-1,-1,"['82', '120', '92']",3,0.7939297124600639,10697,6260,4970,9
10698,10698,10698,2,4,106 81 3,106,81,3,-1,-1,-1,"['106', '81', '3']",3,0.8548219840995507,10698,5786,4946,12
10699,10699,10698,0,4,136 81 3,136,81,3,-1,-1,-1,"['136', '81', '3']",3,0.8902523332181127,10699,5786,5151,12
10700,10700,10698,0,4,82 81 3,82,81,3,-1,-1,-1,"['82', '81', '3']",3,0.4585205668855859,10700,5786,2653,7
10701,10701,10701,0,4,106 81 3,106,81,3,-1,-1,-1,"['106', '81', '3']",3,0.8898533373241544,10701,6682,5946,12
10702,10702,10701,3,4,136 81 3,136,81,3,-1,-1,-1,"['136', '81', '3']",3,0.45764741095480393,10702,6682,3058,11
10703,10703,10701,2,4,136 81 3,136,81,3,-1,-1,-1,"['136', '81', '3']",3,0.7637288642825079,10703,6683,5104,12
10704,10704,10704,2,4,106 38 3,106,38,3,-1,-1,-1,"['106', '38', '3']",3,0.5620450606585788,10704,5770,3243,1
10705,10705,10704,0,4,136 38 3,136,38,3,-1,-1,-1,"['136', '38', '3']",3,0.8024263431542461,10705,5770,4630,12
10706,10706,10704,1,4,82 38 3,82,38,3,-1,-1,-1,"['82', '38', '3']",3,0.9178367134685388,10706,5769,5295,14
10707,10707,10707,0,4,74 92 3,74,92,3,-1,-1,-1,"['74', '92', '3']",3,0.575516931375487,10707,6674,3841,1
10708,10708,10707,2,4,136 92 3,136,92,3,-1,-1,-1,"['136', '92', '3']",3,0.39121965837578665,10708,6674,2611,11
10709,10709,10707,2,4,157 92 3,157,92,3,-1,-1,-1,"['157', '92', '3']",3,0.31824992508240935,10709,6674,2124,11
10710,10710,10710,2,4,74 38 3,74,38,3,-1,-1,-1,"['74', '38', '3']",3,0.8927623429481508,10710,5651,5045,14
10711,10711,10710,1,4,82 38 3,82,38,3,-1,-1,-1,"['82', '38', '3']",3,0.5357963584939014,10711,5657,3031,1
10712,10712,10710,3,4,82 38 3,82,38,3,-1,-1,-1,"['82', '38', '3']",3,0.755795434436383,10712,5651,4271,14
10713,10713,10713,3,4,106 92 3,106,92,3,-1,-1,-1,"['106', '92', '3']",3,0.884789644012945,10713,6180,5468,12
10714,10714,10713,2,4,82 92 3,82,92,3,-1,-1,-1,"['82', '92', '3']",3,0.8242718446601942,10714,6180,5094,12
10715,10715,10713,2,4,157 92 3,157,92,3,-1,-1,-1,"['157', '92', '3']",3,0.35970873786407764,10715,6180,2223,11
10716,10716,10716,0,4,74 81 3,74,81,3,-1,-1,-1,"['74', '81', '3']",3,0.7967427309532573,10716,10868,8659,12
10717,10717,10716,3,4,136 81 3,136,81,3,-1,-1,-1,"['136', '81', '3']",3,0.7331861256785352,10717,10869,7969,12
10718,10718,10716,2,4,82 81 3,82,81,3,-1,-1,-1,"['82', '81', '3']",3,0.5994663231505337,10718,10868,6515,1
10719,10719,10719,0,4,106 81 3,106,81,3,-1,-1,-1,"['106', '81', '3']",3,0.7254363283775048,10719,6188,4489,12
10720,10720,10719,1,4,74 81 3,74,81,3,-1,-1,-1,"['74', '81', '3']",3,0.5856496444731739,10720,6188,3624,1
10721,10721,10719,3,4,82 81 3,82,81,3,-1,-1,-1,"['82', '81', '3']",3,0.6115061409179057,10721,6188,3784,1
10722,10722,10722,3,4,136 38 3,136,38,3,-1,-1,-1,"['136', '38', '3']",3,0.7624386825508059,10722,5708,4352,12
10723,10723,10722,2,4,82 38 3,82,38,3,-1,-1,-1,"['82', '38', '3']",3,0.5909250175192712,10723,5708,3373,1
10724,10724,10722,1,4,136 38 3,136,38,3,-1,-1,-1,"['136', '38', '3']",3,0.8531885073580939,10724,5708,4870,12
10725,10725,10725,0,4,106 92 3,106,92,3,-1,-1,-1,"['106', '92', '3']",3,0.8437187604131956,10725,9003,7596,12
10726,10726,10725,3,4,74 92 3,74,92,3,-1,-1,-1,"['74', '92', '3']",3,0.46667407242834924,10726,9002,4201,7
10727,10727,10725,1,4,82 92 3,82,92,3,-1,-1,-1,"['82', '92', '3']",3,0.18964559493389624,10727,9001,1707,7
10728,10728,10728,3,4,74 81 3,74,81,3,-1,-1,-1,"['74', '81', '3']",3,0.6069096844396082,10728,7352,4462,1
10729,10729,10728,3,4,136 81 3,136,81,3,-1,-1,-1,"['136', '81', '3']",3,0.31270402611534276,10729,7352,2299,7
10730,10730,10728,0,4,136 81 3,136,81,3,-1,-1,-1,"['136', '81', '3']",3,0.8713275299238302,10730,7352,6406,12
10731,10731,10731,3,4,74 38 3,74,38,3,-1,-1,-1,"['74', '38', '3']",3,0.8092485549132948,10731,6401,5180,14
10732,10732,10731,1,4,136 38 3,136,38,3,-1,-1,-1,"['136', '38', '3']",3,0.4878925167942509,10732,6401,3123,7
10733,10733,10731,1,4,136 38 3,136,38,3,-1,-1,-1,"['136', '38', '3']",3,0.7291048273707234,10733,6401,4667,6
10734,10734,10734,3,4,74 92 3,74,92,3,-1,-1,-1,"['74', '92', '3']",3,0.8826135105204873,10734,6321,5579,12
10735,10735,10734,2,4,113 92 3,113,92,3,-1,-1,-1,"['113', '92', '3']",3,0.4124347413383958,10735,6321,2607,7
10736,10736,10734,1,4,82 92 3,82,92,3,-1,-1,-1,"['82', '92', '3']",3,0.7906976744186046,10736,6321,4998,12
10737,10737,10737,1,4,106 38 3,106,38,3,-1,-1,-1,"['106', '38', '3']",3,0.7901234567901234,10737,729,576,12
10738,10738,10737,1,4,113 38 3,113,38,3,-1,-1,-1,"['113', '38', '3']",3,0.35802469135802467,10738,729,261,7
10739,10739,10737,2,4,136 38 3,136,38,3,-1,-1,-1,"['136', '38', '3']",3,0.2606310013717421,10739,729,190,7
10740,10740,10740,2,4,106 92 3,106,92,3,-1,-1,-1,"['106', '92', '3']",3,0.8040295500335796,10740,7445,5986,12
10741,10741,10740,0,4,113 92 3,113,92,3,-1,-1,-1,"['113', '92', '3']",3,0.39570181329751514,10741,7445,2946,7
10742,10742,10740,3,4,82 92 3,82,92,3,-1,-1,-1,"['82', '92', '3']",3,0.3967763599731363,10742,7445,2954,7
10743,10743,10743,0,6,14,14,-1,-1,-1,-1,-1,['14'],1,0.7390205371248025,10743,3165,2339,19
10744,10744,10743,2,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.6635071090047393,10744,3165,2100,19
10745,10745,10743,0,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.3187993680884676,10745,3165,1009,7
10746,10746,10743,1,6,96,96,-1,-1,-1,-1,-1,['96'],1,0.8385466034755135,10746,3165,2654,14
10747,10747,10747,2,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.8783314020857474,10747,2589,2274,14
10748,10748,10747,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.854383932020085,10748,2589,2212,19
10749,10749,10747,2,6,79,79,-1,-1,-1,-1,-1,['79'],1,0.4600231749710313,10749,2589,1191,7
10750,10750,10747,1,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.8903051371185786,10750,2589,2305,14
10751,10751,10751,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.6790898391526089,10751,2549,1731,19
10752,10752,10751,3,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.8748528834837191,10752,2549,2230,14
10753,10753,10751,3,6,147,147,-1,-1,-1,-1,-1,['147'],1,0.6559435072577481,10753,2549,1672,6
10754,10754,10751,2,6,1,1,-1,-1,-1,-1,-1,['1'],1,0.8426834052569635,10754,2549,2148,19
10755,10755,10755,0,6,27,27,-1,-1,-1,-1,-1,['27'],1,0.9326057298772169,10755,3665,3418,19
10756,10756,10755,1,6,79,79,-1,-1,-1,-1,-1,['79'],1,0.62537517053206,10756,3665,2292,1
10757,10757,10755,3,6,53,53,-1,-1,-1,-1,-1,['53'],1,0.5263301500682128,10757,3665,1929,17
10758,10758,10755,2,6,159,159,-1,-1,-1,-1,-1,['159'],1,0.3306957708049113,10758,3665,1212,7
10759,10759,10759,2,6,73,73,-1,-1,-1,-1,-1,['73'],1,0.1917175078572749,10759,5409,1037,7
